newton essai-limites;densite sigma 0.02 s 0.0312524;2D;1;90;47.706;9.929021e-01;1.435087e-03
newton essai-limites;densite sigma 0.02 s 0.0312524;2D;2;92;48.746;9.816518e-01;1.416292e-03
newton essai-limites;densite sigma 0.02 s 0.0312524;2D;3;94;49.735;9.836914e-01;1.383011e-03
newton essai-limites;densite sigma 0.02 s 0.0312524;2D;4;96;50.703;9.619398e-01;1.340298e-03
newton essai-limites;densite sigma 0.02 s 0.0312524;2D;5;98;51.630;9.306918e-01;1.235866e-03
newton essai-limites;densite sigma 0.02 s 0.0312524;2D;6;100;52.559;9.340009e-01;1.113451e-03
newton essai-limites;densite sigma 0.02 s 0.0312524;2D;7;102;53.417;9.348222e-01;1.024103e-03
newton essai-limites;densite sigma 0.02 s 0.0312524;2D;8;104;54.329;9.436257e-01;9.219507e-04
newton essai-limites;densite sigma 0.02 s 0.0312524;2D;9;106;55.247;9.145094e-01;8.117192e-04
newton essai-limites;densite sigma 0.02 s 0.0312524;2D;10;108;56.154;9.147830e-01;5.945614e-04
newton essai-limites;densite sigma 0.02 s 0.0312524;2D;11;110;57.066;7.118041e-01;4.065030e-04
newton essai-limites;densite sigma 0.02 s 0.0312524;2D;12;112;58.000;1.282335e+00;2.686407e-04
newton essai-limites;densite sigma 0.02 s 0.0312524;2D;13;113;58.647;8.187750e-01;2.374183e-05
newton essai-limites;densite sigma 0.02 s 0.0312524;2D;14;114;59.286;1.342972e-01;2.820913e-06
newton essai-limites;densite sigma 0.02 s 0.0312524;2D;15;115;59.909;9.817842e-03;1.580480e-07
newton essai-limites;densite sigma 0.02 s 0.0312524;2D;16;116;60.524;9.860906e-05;1.303354e-09
newton essai-limites;densite sigma 0.02 s 0.0312524;2D;17;117;61.096;1.019061e-08;1.333355e-13
newton essai-limites;densite sigma 0.02 s 0.022099;2D;0;118;61.376;9.935468e-01;1.217658e-03
